title,price,rating,votes,sales_last_month,image_url,url,prime,scraped_at,categorie,published_date,full_title,categorie_principale,categorie_secondaire
"GoPro HERO13 Black Creator Edition – Volta (poignée de Batterie, trépied, télécommande), Module multimédia + d'éclairage, Batterie Enduro, Support de Verrouillage magnétique et étui de Transport",562.64,4.2,81.0,,https://m.media-amazon.com/images/I/61PL5ufIrQL._AC_UL320_.jpg,https://www.amazon.fr/GoPro-HERO13-Black-Creator-t%C3%A9l%C3%A9commande/dp/B0DCQRQ2NZ/ref=sr_1_108_mod_primary_new?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-108&srs=4551203031,False,2025-07-16 11:15:38.118171,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",4 septembre 2024,"GoPro HERO13 Black Creator Edition – Volta (poignée de Batterie, trépied, télécommande), Module multimédia + d'éclairage, Batterie Enduro, Support de Verrouillage magnétique et étui de Transport",23 908 en High-Tech ( Voir les 100 premiers en High-Tech ),96 en Caméras embarquées
"Philips Hue White and Color, Kit démarrage Lightstrip Hue Play gradient PC, écran 32-34 pouces + Pont, synchronisation de la lumière avec le jeu, compatible Alexa, Google et Apple",99.99,4.3,36.0,,https://m.media-amazon.com/images/I/71osTiaeY8L._AC_UL320_.jpg,https://www.amazon.fr/Philips-d%C3%A9marrage-Lightstrip-synchronisation-fonctionne/dp/B0BB25TY7F/ref=sr_1_109?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-109&srs=4551203031,False,2025-07-16 11:15:38.118556,"['Informatique', 'Accessoires', 'Hubs USB']",25 août 2022,"Philips Hue White and Color, Kit démarrage Lightstrip Hue Play gradient PC, écran 32-34 pouces + Pont, synchronisation de la lumière avec le jeu, compatible Alexa, Google et Apple",176 en Hubs USB,
"Philips Hue - Play HDMI Sync Box, éclairage surround pour le divertissement sur la télévision et les jeux, synchronisez avec votre contenu. Compatible avec Alexa et Google Home.",0.0,4.1,2774.0,,https://m.media-amazon.com/images/I/51mGfH-udfL._AC_UL320_.jpg,https://www.amazon.fr/Philips-Play-HDMI-Bo%C3%AEtier-Synchronisation/dp/B086MR9XR8/ref=sr_1_110?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-110&srs=4551203031,False,2025-07-16 11:15:38.118857,"['High-Tech', 'Univers Hi-Fi', 'Média Streamers', 'Radio Internet']",29 mars 2020,"Philips Hue - Play HDMI Sync Box, éclairage surround pour le divertissement sur la télévision et les jeux, synchronisez avec votre contenu. Compatible avec Alexa et Google Home.",,
"Insta360 X4 Pack Standard - Caméra d'action 360° 8K étanche, vidéo Grand Angle 4K, Effet de Perche à Selfie Invisible, protège-objectifs Amovibles, 135 Min d'autonomie, édition IA, stabilisation",475.99,4.5,975.0,,https://m.media-amazon.com/images/I/61rir1x7EyL._AC_UL320_.jpg,https://www.amazon.fr/Insta360-Pack-Standard-prot%C3%A8ge-objectifs-stabilisation/dp/B0DBQBMQH2/ref=sr_1_111?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-111&srs=4551203031,False,2025-07-16 11:15:38.119194,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",8 janvier 2025,"Insta360 X4 Pack Standard - Caméra d'action 360° 8K étanche, vidéo Grand Angle 4K, Effet de Perche à Selfie Invisible, protège-objectifs Amovibles, 135 Min d'autonomie, édition IA, stabilisation",21 247 en High-Tech ( Voir les 100 premiers en High-Tech ),87 en Caméras embarquées
"Belkin SoundForm Isolate Casque Bluetooth sans Fil avec ANC Hybride (Casque Audio à réduction de Bruit, 60 h de Lecture, Basses Profondes, Oreillettes CloudCushion, Utilisation en déplacement) - Noir",39.99,4.2,262.0,50.0,https://m.media-amazon.com/images/I/61QLsTcGxlL._AC_UL320_.jpg,https://www.amazon.fr/Belkin-Oreillettes-CloudCushion-Utilisation-d%C3%A9placement/dp/B0DM9QZKJJ/ref=sr_1_112?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-112&srs=4551203031,False,2025-07-16 11:15:38.119587,"['High-Tech', 'Casques, écouteurs et accessoires', 'Casques et écouteurs']",11 novembre 2024,"Belkin SoundForm Isolate Casque Bluetooth sans Fil avec ANC Hybride (Casque Audio à réduction de Bruit, 60 h de Lecture, Basses Profondes, Oreillettes CloudCushion, Utilisation en déplacement) - Noir",4 285 en High-Tech ( Voir les 100 premiers en High-Tech ),367 en Casques et écouteurs
"Echo Spot | Blanc + Tapo L530EA ampoule connectée LED (E27), Fonctionne avec Alexa - Kit de démarrage Maison connectée",114.98,4.6,10988.0,,https://m.media-amazon.com/images/I/61OA2XLf1GL._AC_UL320_.jpg,https://www.amazon.fr/Blanc-L530EA-ampoule-connect%C3%A9e-Fonctionne/dp/B0DXQ6HCF4/ref=sr_1_113?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-113&srs=4551203031,False,2025-07-16 11:15:38.120045,['nan'],,"Echo Spot | Blanc + Tapo L530EA ampoule connectée LED (E27), Fonctionne avec Alexa - Kit de démarrage Maison connectée",Votre appareil,Descriptif technique
"Caméra d'action au pouce – Caméras avec enregistrement audio et vidéo | Caméra d'action portable | Étanche 4K avec magnétique et clip à 360° pour cyclisme, moto, gym, randonnée, voyage, sports de",72.99,1.8,5.0,100.0,https://m.media-amazon.com/images/I/619xPYL+0XL._AC_UL320_.jpg,https://www.amazon.fr/Cam%C3%A9ra-daction-pouce-enregistrement-magn%C3%A9tique/dp/B0F4X41GN5/ref=sr_1_114?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-114&srs=4551203031,False,2025-07-16 11:15:38.120364,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",15 avril 2025,"Caméra d'action au pouce – Caméras avec enregistrement audio et vidéo | Caméra d'action portable | Étanche 4K avec magnétique et clip à 360° pour cyclisme, moto, gym, randonnée, voyage, sports de",9 380 en High-Tech ( Voir les 100 premiers en High-Tech ),49 en Caméras embarquées
"Linsoul KZ ZS10 Pro, Ecouteurs Intra-Auriculaires 4BA+1DD à 5 conducteurs, Écouteurs filaires HiFi,Écouteurs de Jeu, Écouteurs IEM Hybrides, câble détachable encastré 2Pin(Noir,sans Mic)",55.99,4.3,17437.0,50.0,https://m.media-amazon.com/images/I/61zJN-ORQ9L._AC_UL320_.jpg,https://www.amazon.fr/Linsoul-%C3%89couteurs-Intra-Auriculaires-Inoxydable-d%C3%A9tachable/dp/B07QKYTGH9/ref=sr_1_115?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-115&srs=4551203031,False,2025-07-16 11:15:38.120985,"['High-Tech', 'Casques, écouteurs et accessoires', 'Casques et écouteurs', 'Écouteurs intra-auriculaires']",13 avril 2019,"Linsoul KZ ZS10 Pro, Ecouteurs Intra-Auriculaires 4BA+1DD à 5 conducteurs, Écouteurs filaires HiFi,Écouteurs de Jeu, Écouteurs IEM Hybrides, câble détachable encastré 2Pin(Noir,sans Mic)",3 926 en High-Tech ( Voir les 100 premiers en High-Tech ),111 en Écouteurs intra-auriculaires
Bose Surround Speakers 700,549.99,4.4,225.0,,https://m.media-amazon.com/images/I/51Fkf-uJ2lL._AC_UL320_.jpg,https://www.amazon.fr/Bose-834402-2200-Surround-Speakers-700/dp/B07RMZSQBJ/ref=sr_1_116?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-116&srs=4551203031,False,2025-07-16 11:15:38.121365,"['High-Tech', 'Univers Hi-Fi', 'Enceintes', 'Barres de son']",20 juin 2019,Bose Surround Speakers 700,26 511 en High-Tech ( Voir les 100 premiers en High-Tech ),73 en Barres de son
"OMRON RS3 Intelli IT tensiomètre automatique au poignet avec connexion Bluetooth, compatible avec smartphones iOS et Android, validé cliniquement, portable, bracelet 13,5-21,5 cm",52.99,4.5,2703.0,100.0,https://m.media-amazon.com/images/I/71sRS1O-bML._AC_UL320_.jpg,https://www.amazon.fr/Tensiom%C3%A8tre-OMRON-Connectivit%C3%A9-Utilisation-D%C3%A9placement/dp/B07MKRR5PR/ref=sr_1_117?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-117&srs=4551203031,False,2025-07-16 11:15:38.121724,"['Hygiène et Santé', 'Matériel et fournitures médicales', ""Diagnostic et suivi de l'état de santé"", 'Tensiomètres']",25 janvier 2019,"OMRON RS3 Intelli IT tensiomètre automatique au poignet avec connexion Bluetooth, compatible avec smartphones iOS et Android, validé cliniquement, portable, bracelet 13,5-21,5 cm",6 876 en Hygiène et Santé ( Voir les 100 premiers en Hygiène et Santé ),34 en Tensiomètres (Hygiène et Santé)
"Caméra Sport 4K 60FPS avec Micro SD 64GB,8X Zoom 131ft Caméras Étanche,48MP Caméra d'action EIS,170° Camérasous-Marine Télécommande WiFi 2 * 1350 mAh Divers Accessoires",55.99,4.3,220.0,50.0,https://m.media-amazon.com/images/I/81M7L+FUqLL._AC_UL320_.jpg,https://www.amazon.fr/Cam%C3%A9ras-%C3%89tanche-sous-Marine-T%C3%A9l%C3%A9commande-Accessoires/dp/B0DFC3ZK6Q/ref=sr_1_118?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-118&srs=4551203031,False,2025-07-16 11:15:38.122079,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",30 septembre 2024,"Caméra Sport 4K 60FPS avec Micro SD 64GB,8X Zoom 131ft Caméras Étanche,48MP Caméra d'action EIS,170° Camérasous-Marine Télécommande WiFi 2 * 1350 mAh Divers Accessoires",2 901 en High-Tech ( Voir les 100 premiers en High-Tech ),17 en Caméras embarquées
"AKASO V50 X Caméra de Sport avec Carte Mémoire microSDXC U3 128 Go, Action Camera Sport 4K 30FPS Ultra Full HD Stabilisateur avec Télécommande Écran Tactile Angle Réglable Kit d'Accessoires",139.99,4.4,1361.0,50.0,https://m.media-amazon.com/images/I/71JBhO7A0ML._AC_UL320_.jpg,https://www.amazon.fr/AKASO-microSDXC-Stabilisateur-T%C3%A9l%C3%A9commande-dAccessoires/dp/B0DKJGPQKT/ref=sr_1_119?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-119&srs=4551203031,False,2025-07-16 11:15:38.122616,"['High-Tech', 'Photo et caméscopes', 'Caméras embarquées']",22 octobre 2024,"AKASO V50 X Caméra de Sport avec Carte Mémoire microSDXC U3 128 Go, Action Camera Sport 4K 30FPS Ultra Full HD Stabilisateur avec Télécommande Écran Tactile Angle Réglable Kit d'Accessoires",4 076 en High-Tech ( Voir les 100 premiers en High-Tech ),22 en Caméras embarquées
"Soundcore Sport X20 écouteurs Bluetooth sans Fil Sport by Anker, Crochets rotatifs et Extensibles, Suppression du Bruit, étanchéité IP68, Longue durée de Vie, écouteurs pour la Salle de Sport",79.99,4.3,6311.0,50.0,https://m.media-amazon.com/images/I/412LBPG1dsL._AC_UL320_.jpg,https://www.amazon.fr/Soundcore-dentra%C3%AEnement-Extensibles-Suppression-%C3%A9tanch%C3%A9it%C3%A9/dp/B0CRT8QN7C/ref=sr_1_120?dib=eyJ2IjoiMSJ9.aT14POcJC4i62NZi3iDYX3JqQA-pjCOVf0X5pRGrhi4W5ZS909bGR5kwNg5SVUbRcwhmbQUYwaHCExZuCCNU1jQMpKppch18_6R8vLlxhYfnWZAuXUKXSCSIRiUv2Yl3cOK-BFKrpHslLfs57TASvuhR7uZGd7rfQJ6zJ7L2zvGjCRuAxRCLFVmKNWYQpKHCUpeIU2R3n8TeW-p83Hf30Qhzj95Fw0FtEoyGJJEt-EOYXAwpT_DUyq-9q835MDkAW4-K5sUo7OJzbtTg8WqmXO9akrXaW_wm1k18lP3qMJ8.YHDXRxYQCX4Sb6pOnvrBbpyvkXTPSkFNELkYM9UaV3M&dib_tag=se&qid=1752657334&s=electronics&sr=1-120&srs=4551203031,False,2025-07-16 11:15:38.123141,"['High-Tech', 'Casques, écouteurs et accessoires', 'Casques et écouteurs', 'Écouteurs à conduction osseuse']",11 janvier 2024,"Soundcore Sport X20 écouteurs Bluetooth sans Fil Sport by Anker, Crochets rotatifs et Extensibles, Suppression du Bruit, étanchéité IP68, Longue durée de Vie, écouteurs pour la Salle de Sport",13 313 en High-Tech ( Voir les 100 premiers en High-Tech ),240 en Écouteurs à conduction osseuse
